id_request,latitude,longitude
1548cff50f2,-12.116607,-77.026375
b115b36245a,-12.141801,-77.021942
f07dffa6696,-11.995522,-77.125038
204f172cebf,-12.089109,-77.000526
77fe9c7e46a,-12.089109,-77.000526
c63c5517654,-12.140114,-76.99965
b4fa9ac42dd,-12.110272,-77.037422
adcb151b1cc,-12.111011,-77.033043
f3b5747252d,-12.106492,-77.038971
b93b6017adb,-12.106492,-77.038971
6930b7acf2c,-12.117078,-77.03759
0b79dc9a56d,-12.134194,-77.010811
d8a70479340,-12.09652,-76.992943
846f892b51b,-12.332501,-76.828423
06c136c770a,-12.096582,-76.992874
cba87604b77,-12.102788,-77.037529
4618c212a65,-12.117078,-77.03759
c233c08ef29,-12.10341,-77.037766
59d4ce9af5d,-12.102788,-77.037529
9212bd4a1b0,-12.102788,-77.037529
7f700cbe7a9,-12.102788,-77.037529
c83986e0718,-12.257503,-76.912277
29018a04641,-12.106492,-77.038971
509d168906b,-12.106492,-77.038971
721f61a2b83,-12.106492,-77.038971
27aa49bf6ea,-12.109393,-77.039431
d0a6e60a4f0,-12.106492,-77.038971
9bd81fb8773,-12.134194,-77.010811
5628ca5b70b,-12.125222,-77.034302
b915e123893,-12.085366,-77.007965
574dfd21128,-12.066535,-77.03014
4be5d343ab5,-11.93783,-77.074024
c16e63ed72f,-11.93783,-77.074024
00f579b7765,-12.066402,-77.030351
972cbafdc3c,-12.015184,-77.09571
b27c419ea38,-11.944915,-77.073839
814465ca982,-12.05932,-77.06322
dfb58d0cbd5,-12.006644,-77.068911
ccfa33b243e,-11.988157,-77.066307
ce4a1b99129,-11.988157,-77.066307
39f6906ea81,-12.05932,-77.06322
4596860c4ea,-12.05932,-77.06322
1719cc99d0d,-11.98808,-77.06646
7621c7a204d,-12.072285,-77.008545
37cd17522e4,-12.072267,-77.008496
f49991cd5e1,-12.094985,-76.995302
aacceeb44da,-12.07103,-77.09876
b5d379235ba,-12.072601,-77.008539
28be05e7bbd,-12.07078,-77.044819
bedeba0b6c2,-12.06239,-77.092892
aa3c025881a,-12.092217,-77.069588
52891fb9617,-12.095655,-77.038195
1a854b28439,-12.074955,-77.101928
2f10dd39de6,-12.094235,-77.069345
f8bbccce047,-12.074955,-77.101928
52f3a04d1ae,-12.074955,-77.101928
7ed8a8ca5e5,-12.095898,-77.067102
837427e2917,-12.077397,-77.09692
565dd0df8f0,-12.074955,-77.101928
427b9e44785,-12.095279,-77.02127
2ca414c8f74,-12.097136,-77.029327
f0875d409d1,-12.099434,-77.042252
fb0bdf39dac,-12.099304,-77.043076
0d7b8e88f8a,-12.099304,-77.043076
d6ba8566609,-12.099304,-77.043076
821f8b3a446,-12.099494,-77.04232
7919462acbc,-12.099304,-77.043076
a0f7d1a2079,-12.099466,-77.042358
517b43ef08b,-12.093909,-77.027702
11c7c9fc833,-12.098537,-77.070518
ef9c2097299,-12.09731,-77.07899
b34ed41d4b0,-12.09731,-77.07899
c06c900f5d3,-12.136483,-76.985774
6d087a093de,-12.136483,-76.985774
d840415c89c,-12.110589,-76.987953
dec0c6158ba,-12.110802,-76.993801
a983afa7625,-12.110802,-76.993801
1b0c9c5187c,-12.136483,-76.985774
1414e5b338e,-12.136483,-76.985774
5deb1b4c7e9,-12.136483,-76.985774
76e2aa67156,-12.110798,-76.99353
35e24ca8995,-12.109448,-77.000729
10fb28b7bef,-12.076634,-76.900711
760d28ec795,-12.12725,-76.986373
5adbbed7702,-12.12725,-76.986373
b42c1291d26,-12.12725,-76.986373
3e28da43bbe,-12.084856,-76.977507
d84eb7aa72f,-12.049595,-77.079613
8951992fcaa,-12.101072,-77.026711
a6e0f501d22,-12.101072,-77.026711
686e3c2ede1,-12.101072,-77.026711
71901f65d00,-12.101072,-77.026711
82779ba3738,-12.101072,-77.026711
259bd21b714,-12.119164,-77.033012
3a58e1a6a20,-12.119164,-77.033012
c1bc2aba3d1,-12.101072,-77.026711
38851a6273d,-12.119535,-77.032921
f562683f9db,-12.118603,-77.015778
a58e30f1ddc,-12.101072,-77.026711
d7686cae965,-12.119164,-77.033012
8e55c6964b5,-12.101072,-77.026711
0fa0edb5743,-12.101269,-77.026611
b0bdf027328,-12.119164,-77.033012
382ace11103,-12.119164,-77.033012
e456b7855ed,-12.153259,-76.983015
e66937deb88,-12.121335,-77.032719
6c1d5446cb7,-12.142117,-76.995522
9ebe94342df,-12.127292,-77.028548
6e4420edd76,-12.106356,-77.002819
b8521cd4dd5,-12.127212,-77.028613
7f9ed708787,-12.106356,-77.002819
e63cc787ec5,-12.08758,-77.033958
09f80d6be41,-12.093311,-77.039669
387c3e9d74f,-12.078588,-77.048543
058fbb37639,-12.102522,-77.019559
d52968a1561,-12.099503,-76.991991
1308610f460,-12.102522,-77.019559
5b3131552c3,-12.099503,-76.991991
0f3c617ec66,-12.098431,-77.034363
6de83a76bd0,-12.182496,-76.994322
a420e197a01,-12.105823,-77.001251
d3024b33cb7,-12.143126,-77.022072
ddb7359a25b,-12.105823,-77.001251
7351c128ea6,-12.1275,-77.018066
47815c6c783,-12.141162,-77.022102
0bb92898113,-12.143122,-77.02224
a0cffba2c64,-12.141431,-77.022041
3ea4aa3637d,-12.11756,-77.029976
393f1826a99,-12.148554,-77.021126
4e9e0f4bdc2,-12.1275,-77.018066
fdd0398770f,-11.955828,-77.06509
d7558c847ee,-12.154348,-76.964355
b0ec3c4286c,-12.130153,-76.981445
23653a49344,-12.128222,-76.993065
ef1ae59e75e,-12.100813,-76.990975
a006cc78aa7,-12.100813,-76.990975
0615e43b014,-12.102458,-77.03757
b3c1ff2ae5e,-12.102458,-77.03757
22909e0b0ae,-12.100813,-76.990975
10753bdcbfe,-12.100813,-76.990975
daaf480a608,-12.100813,-76.990975
532c279f5ba,-12.102458,-77.03757
5ad1cb1763a,-12.100813,-76.990975
51a6bcb227e,-12.100813,-76.990975
4ebc1213ad3,-12.100813,-76.990975
d5ae3dc90b9,-12.102458,-77.03757
1847f8d4f21,-12.100813,-76.990975
5f66612a5fe,-12.100813,-76.990975
47eec667a65,-12.083989,-77.018813
00597008f43,-12.083989,-77.018813
aec57af2536,-12.090835,-77.028214
89ea4ef2458,-12.104189,-77.022364
7ae163144aa,-12.104232,-77.02239
5dd1f47fde3,-12.071005,-76.970238
8fa38ef6271,-12.058442,-76.955345
fabfcc430e6,-12.094305,-76.991402
1f872d62c8d,-12.094305,-76.991402
c405914c6e9,-12.094305,-76.991402
873d214f04a,-12.094305,-76.991402
0ed952b25ef,-12.094305,-76.991402
4f5abb551fb,-12.094305,-76.991402
2d8c99510dc,-12.125133,-76.997612
65407910b8d,-12.13408,-77.005257
8da07c9e09a,-12.092314,-77.056252
664b7fb07fa,-12.13408,-77.005257
b8e95bf7608,-12.134129,-77.005431
46bcfb4db25,-12.119284,-77.036138
69739c7f5cb,-12.13408,-77.005257
3554bd9adb6,-12.103082,-77.001366
d20507b417e,-12.117304,-76.984055
6620bc8b509,-12.089907,-77.003265
504598cccf2,-12.089788,-77.003197
3fd29fb42dc,-12.152851,-76.984367
af7f0dc6ba4,-12.102389,-76.971992
0c22c15e8bf,-12.103014,-76.947174
d19a279e632,-12.139071,-76.994156
ca3b1ad7b0c,-12.139164,-76.994049
d628479c181,-12.153302,-76.992989
fc10b12d0a4,-12.151607,-76.982033
2b33b035564,-12.153262,-76.99295
485cce0456e,-12.153262,-76.99295
af5e38dd616,-12.104563,-76.982056
8eebf1d88ad,-12.118588,-77.007751
f10e07b9fcb,-12.087673,-77.049907
f4d48f087cc,-12.087673,-77.049907
1ee995c9d4e,-11.980479,-77.012281
83818dd264b,-12.160207,-76.975865
ed5ac90e0c9,-12.076651,-77.062712
48db49d3f00,-12.076651,-77.062712
6b3024f8bf0,-12.076651,-77.062712
46789d539aa,-12.076651,-77.062712
cdd64eeb4f1,-12.064677,-77.031181
7eec23b7ae2,-12.074153,-77.062894
e96e569e2e3,-12.045083,-77.044188
373421f90de,-12.051339,-77.013024
d485adfbc0e,-12.074922,-77.045274
5ca5582b433,-12.125579,-77.034265
dbb5a3abf41,-12.087989,-77.072545
070018c94bc,-12.125579,-77.034265
c9157b66619,-12.086943,-76.935698
ba05190365f,-12.113096,-76.943305
9bfeb3694b7,-12.086943,-76.935698
da1158aaabc,-12.113096,-76.943305
189b0cec4de,-12.113096,-76.943305
8b92be1cf53,-12.113096,-76.943305
c52a6e930aa,-12.086943,-76.935698
006a34caa03,-12.113096,-76.943305
fe9200cc9b3,-12.113096,-76.943305
4159a7474fe,-12.086943,-76.935698
0f4862d107a,-12.113096,-76.943305
bb2d997e026,-12.086943,-76.935698
5b03f6e678e,-12.086943,-76.935698
5dbed087e8d,-12.08291,-77.068499
363543dd21f,-12.100803,-77.002067
9e31e87fa4d,-12.156581,-76.986124
334cdcc0cef,-12.096723,-77.00217
2477a3c4642,-12.09668,-77.002163
b88fd8c820f,-12.156581,-76.986124
7cd689b51b9,-12.156581,-76.986124
cf8ee4c21e3,-12.119333,-77.029279
d394cfe8ea6,-12.115109,-76.993629
f03d1086aa7,-12.097885,-76.994893
d6539b3ef6f,-12.089844,-77.003257
38db0da4683,-12.107197,-76.971563
8a6ed7fd7b1,-12.094424,-77.001243
439d7c59c78,-12.089834,-77.003247
121ad0add64,-12.049327,-77.050393
64fc9f0987c,-12.076865,-77.044315
c238f5ebc85,-12.049327,-77.050393
00f7c0cc22d,-12.076865,-77.044315
1eb2e400165,-12.072854,-77.059148
d48e19b20ea,-12.072854,-77.059148
085f0d4663f,-12.049327,-77.050393
1c82a553688,-12.049327,-77.050393
a8567a0b5b6,-12.049327,-77.050393
b7328c4e4e3,-12.076865,-77.044315
438fa7b2e67,-12.076865,-77.044315
e9891494d2f,-12.076865,-77.044315
80d75a81321,-12.049327,-77.050393
05443bb375b,-12.049327,-77.050393
fe9f75ac48e,-12.076865,-77.044315
295612b4df6,-12.049327,-77.050393
e037845a105,-12.049327,-77.050393
26c85db6d70,-12.049327,-77.050393
eec9fb908c4,-11.980604,-77.09185
ee0b164c35f,-11.980975,-77.089528
bcb939a9050,-11.980975,-77.089528
14bc092614d,-11.980975,-77.089528
d7d1f3fca02,-11.980554,-77.091848
02567ed8faf,-11.864525,-77.024052
f63f763ae3b,-12.079833,-76.986169
4917ace577d,-12.081523,-76.983219
db358d068f5,-12.084856,-76.977507
9369c21c7a7,-12.060664,-76.942621
687bbeb7f95,-12.068429,-76.975951
bd4bebdf595,-12.071863,-76.996458
c99f2e96962,-12.068429,-76.975951
8245588490e,-12.127786,-76.995375
da9d5d93d7f,-12.084856,-76.977507
aafa510a839,-12.127786,-76.995375
41a41041b5f,-12.05951,-77.046507
29f35677eef,-12.071863,-76.996458
33d729d9eff,-12.068429,-76.975951
fdef2931cef,-12.068429,-76.975951
caeff0e1ddc,-12.086237,-77.038959
1e00a5ad896,-12.079458,-77.066756
bc2857c10a3,-12.040914,-77.063416
699835afd88,-12.038659,-77.064193
6cdad8d859e,-12.017583,-76.926414
fab037fceaa,-12.011483,-76.927017
8e0dc09c9da,-12.086237,-77.038959
1d9ab876a78,-12.110358,-77.004776
411f60a9f08,-12.008,-77.060097
cb2e264dbe0,-12.08243,-77.052238
75fe8f78109,-12.08243,-77.052238
cb98191e5ee,-11.994209,-77.062962
bedf103f43d,-12.006438,-77.092002
63f938c2d30,-11.983414,-77.01687
606e69f02b2,-12.023943,-77.081927
844a7146c2a,-11.983414,-77.01687
e0167f372c5,-12.111717,-76.969147
a150b881546,-12.11166,-76.9692
e44cef7c68b,-12.016051,-77.090324
8248fd45111,-12.076253,-77.083408
3fd783bf6f8,-12.016051,-77.090324
5878a551bea,-12.09449,-77.025108
1d73bab6304,-12.089546,-77.052777
c29ae259326,-12.095877,-77.025803
698ffe498f1,-12.095877,-77.025803
6b09829bcbe,-12.030763,-77.081841
309d99182d3,-12.098039,-77.039173
5445367ffca,-12.104378,-77.051553
cdfcfbc1ef0,-12.104324,-77.051523
dae9e4e5ed4,-12.06165,-77.051453
117fa35ff24,-12.082129,-77.091205
0f1f931e080,-12.06165,-77.051453
fd62fec1422,-12.082115,-77.091234
c8a17d30767,-12.082114,-77.091176
fedeff54d1e,-12.069738,-77.081648
e043543dd05,-12.115258,-76.991378
9aa20699dff,-12.017048,-77.095613
176e4feab94,-12.093435,-77.046072
894f1bd6790,-12.12738,-77.025456
e11ba56b472,-12.092881,-77.056862
ba83843c710,-12.149558,-77.00901
5f5238d0643,-12.129828,-77.023071
da9e6f85d09,-11.992928,-77.059421
5c5848b2d04,-12.117476,-77.035896
98ffed741c2,-12.092881,-77.056862
28cdd90fd59,-12.092881,-77.056862
76e3ce38fac,-12.092881,-77.056862
9ec13cc7e02,-12.092881,-77.056862
c205aa874d4,-12.085356,-76.989464
d6e70dd3e83,-12.092881,-77.056862
fa18784a6f8,-12.075952,-77.050529
b61b9abdf93,-12.090386,-77.02124
5842668b205,-12.092881,-77.056862
08ae381ffc8,-12.092881,-77.056862
2eee2b8757a,-12.092881,-77.056862
dad0b7cc03e,-12.075485,-76.93589
26c3ce8ef0e,-12.111406,-76.998123
b9411d2eb58,-12.09615,-77.070023
954057df2b3,-12.111406,-76.998123
897c61ced75,-12.094995,-77.069984
717b105bb6d,-12.11605,-76.981163
946cba41590,-12.105703,-76.993401
ef4e73f60d8,-12.11605,-76.981163
307343c4271,-12.11605,-76.981163
57c36885b5f,-12.157223,-76.969078
415ec7f704a,-12.15732,-76.969125
7f4904629f0,-12.08426,-77.077179
177324eb1be,-12.08426,-77.077179
2d6e9eec039,-12.08426,-77.077179
1267a57e6c6,-12.034731,-76.925621
38a8d105ff8,-12.034731,-76.925621
c731797b5cc,-12.034731,-76.925621
421b4dc7a63,-12.034731,-76.925621
8d0a56632c2,-12.14538,-76.967465
020ba04dbb8,-12.084078,-77.051711
1bdb61b63c7,-12.127707,-77.009336
e90aae3620a,-12.083626,-77.048796
84fc0b86027,-12.102116,-77.01245
303ae4d9cc1,-12.088843,-77.069513
e534d75e2a7,-12.102116,-77.01245
52f6885ef9b,-12.102238,-76.997508
9a9768dc301,-12.102116,-77.01245
019df91eb85,-12.102116,-77.01245
2c96e72a9ea,-12.102373,-76.99817
2f9ec01eb81,-12.100787,-77.006169
67c65ff8da7,-12.100787,-77.006169
96c2d4b1612,-12.098086,-76.947756
7b65b3f5d3e,-12.132381,-76.996961
c5905839b71,-12.051078,-77.028207
23166ce1c52,-12.044502,-77.031679
27211e730a3,-12.044568,-77.031644
16cecb1e2cb,-12.113974,-76.968696
6454dfa1e8c,-12.114006,-76.968706
df3a4bf2b1d,-12.171148,-76.990554
a1663c2a84e,-12.125901,-77.025797
a6ac57c42f7,-12.1429,-77.003283
f890798969b,-11.987117,-77.059674
a6948d7adcc,-11.980802,-77.091723
f4729e49dbc,-11.982349,-77.089603
a516122a69c,-12.131043,-77.02771
bdf7b37d9e9,-12.105247,-77.037254
53bab3cbb8f,-12.077679,-76.99012
3133ba2736a,-12.131043,-77.02771
87dd2da0525,-12.077679,-76.99012
2e3b1cc0b98,-12.077679,-76.99012
e9620b16da5,-12.131043,-77.02771
efe74baeb2b,-12.077679,-76.99012
a701687dc2e,-12.131043,-77.02771
8e8385292a7,-12.119227,-76.997929
1a9a6e9db37,-12.057155,-76.970742
b7f8958ccaf,-12.193346,-76.981787
070fb5d0bf8,-12.11924,-76.997991
7dc9fe41733,-12.119184,-76.997995
5a11cefe232,-12.057155,-76.970742
96603a134a3,-12.200167,-76.984124
dcd489f6d39,-12.078601,-77.008312
e9f4e02ce43,-12.06867,-76.944138
92ab29dd3fd,-12.114161,-76.940117
cf38f417758,-12.06867,-76.944138
9d77d119451,-12.06867,-76.944138
76b24fb7300,-12.096965,-77.011299
d961074fdcd,-12.06867,-76.944138
9e11da42287,-12.096965,-77.011299
6017570f9e3,-12.057842,-76.943558
2a0e7cdb13d,-12.06867,-76.944138
0e83ca755be,-12.095585,-77.009644
492df618f58,-12.100033,-76.999084
97b247c353f,-12.090642,-76.947595
7595fb34dd7,-12.113617,-76.987696
b671628c253,-12.085581,-77.066587
20778416d91,-12.088948,-77.078027
157ddd13d70,-12.093806,-77.071184
96cff511c7e,-12.010191,-77.066357
06772a06f18,-12.091591,-77.072799
b6d98d9f535,-12.088973,-77.07803
9ad73b657e9,-12.125101,-77.023537
8fa0d6c51a6,-12.082335,-77.033821
6b475d0152a,-11.947187,-77.080299
22821576bb9,-11.94732,-77.080315
3481c762b03,-12.017227,-77.099014
daf7d10f10f,-12.066702,-77.054787
397d141ad04,-12.054739,-77.116043
f35c0557b22,-12.063346,-77.046822
04e41c6f6a2,-12.148933,-77.023365
a016123347a,-12.092645,-77.036919
9718a11b8d8,-12.064246,-77.077705
1a3767058c3,-12.061775,-77.079109
a6694143fce,-12.06009,-77.042084
b7e19e919c8,-12.064246,-77.077705
44ee665fec0,-12.093099,-77.052917
2ad29a2d4fe,-12.064246,-77.077705
47a954ba401,-12.064167,-77.077461
273dd468f8d,-12.048031,-77.037766
3e53dfc9909,-12.064258,-77.077911
cfcdc2b993a,-12.064295,-77.078117
46eec26d137,-12.048105,-77.038719
34e23b92517,-12.064337,-77.075768
0909ab71cf8,-12.077044,-77.080841
76d0a929258,-12.061775,-77.079109
96efdc74576,-12.054741,-77.069382
70c205d636c,-12.064246,-77.077705
6e1930dfc3d,-12.048099,-77.03849
6d3cb6b75f2,-12.060009,-77.042145
ca0dd9c3f35,-12.169955,-77.011307
3cb50b917ee,-12.099103,-77.045792
ba13f25b8f3,-12.134617,-77.007202
bd7a071e866,-12.169955,-77.011307
7d94533fce2,-12.134617,-77.007202
61adf41d149,-12.09909,-77.045723
644ac2bb7bb,-12.008,-77.060097
f2a94d9f55a,-12.089199,-77.05883
d4b83e0bc2f,-12.080424,-77.010979
4c80399e69e,-12.074531,-77.024725
9697317995d,-12.092024,-76.948692
a4117be0ad7,-12.091583,-77.000862
8002f9a9d55,-12.092024,-76.948692
d63949d1e6e,-12.08558,-76.972969
8a75e7f70ad,-12.08558,-76.972969
3a3d5be8b48,-12.091583,-77.000862
d33bd79be54,-12.092024,-76.948692
d7b0b5183b4,-12.092024,-76.948692
79b3025de27,-12.088274,-77.003403
17e1dbc1787,-12.092024,-76.948692
b7684f66f73,-12.092024,-76.948692
5847e48900b,-12.092024,-76.948692
346179ea10d,-12.092024,-76.948692
b29a6db4ef5,-12.092024,-76.948692
691164c0193,-12.091583,-77.000862
66ea86f2c6b,-12.092024,-76.948692
6b8d75fc48f,-12.092024,-76.948692
d3d2b29f146,-12.08558,-76.972969
875b12f109e,-12.08558,-76.972969
a9622b22f36,-12.091583,-77.000862
53350e19617,-12.092024,-76.948692
04576f48a08,-12.092024,-76.948692
41917d207c4,-12.092024,-76.948692
76c18f230a1,-12.08558,-76.972969
95f56eb850b,-12.092024,-76.948692
3adbf187670,-12.08558,-76.972969
f46c51f7d10,-12.08558,-76.972969
b35e01cd365,-12.06032,-77.054857
676753f4555,-12.06032,-77.054857
8608650b82e,-12.145122,-77.003895
7e2517e1ece,-12.06032,-77.054857
93201ecb002,-12.06032,-77.054857
0f670a2862d,-12.06032,-77.054857
388d71b4c05,-12.177614,-76.94571
590a3aed8e2,-12.056582,-77.07139
d5f42b355eb,-12.032391,-77.001823
d2839d489cf,-12.04166,-76.946613
f449829bce9,-12.024,-77.006107
fe8916b9158,-12.126765,-77.032341
52e97a15f14,-12.126765,-77.032341
0d07fd5a54a,-12.126765,-77.032341
bd7b53980d1,-12.126765,-77.032341
c602ae8a047,-12.091405,-77.00309
19acffedbd3,-12.11506,-77.021591
5f165d37f59,-12.12656,-77.032471
d6adee6b7a9,-12.095721,-77.051682
8c47e1695f5,-12.01687,-77.00856
ef3938a6dd0,-12.089846,-77.057752
c7c3efaf752,-12.08943,-77.016937
7bdcaf0e276,-12.100298,-76.992685
6145a6e3f36,-12.08011,-76.990209
39e01a941d9,-12.100324,-76.992628
01d790914d6,-12.100298,-76.992685
2a14d84a5e2,-12.100298,-76.992685
d5ad16bd854,-12.08011,-76.990209
e982e472284,-12.114244,-77.03978
871f2d4f0e3,-12.078875,-77.000641
8b4a469d540,-12.073608,-77.062309
f34a3837de0,-12.055216,-77.051117
3c955af6510,-12.056827,-77.050972
a636132df1e,-12.056827,-77.050972
298520a8352,-12.056827,-77.050972
48c34f9107f,-12.091131,-77.008081
3c0848c4998,-12.091131,-77.008081
b0b757a2477,-12.124955,-77.036472
0c1cfaeabf8,-12.124955,-77.036472
af6a5ca6532,-12.124955,-77.036472
e92aac21a02,-12.091131,-77.008081
1bff669cd80,-12.087329,-77.043615
c1ce21e4751,-12.130913,-77.031149
60540140cdb,-12.129475,-77.027809
5bea639c6c6,-12.129475,-77.027809
7a53a5fd1ba,-12.114273,-76.998604
684862c33fb,-12.128044,-77.009644
22dc489da7a,-12.114273,-76.998604
cbae5f44c86,-12.088628,-77.004706
8fd493cec51,-12.104591,-76.967728
0806e3f4719,-12.104014,-76.968178
87487a9e3a6,-12.104014,-76.968178
4651d716231,-12.071891,-77.026547
331653c05ed,-12.032154,-77.04982
c5b1ff7b0d4,-12.032154,-77.04982
a85cde5f688,-12.056804,-76.970152
1a08fbb9d2e,-12.077704,-77.093155
fa8c1d6484c,-12.083847,-77.061366
f38bdbb8d75,-12.07756,-77.093854
2611bb0b7c3,-12.089283,-77.022844
b61afe30a37,-12.089283,-77.022844
d9b6605dc62,-12.113413,-77.026607
3c6675156c8,-12.108568,-76.992082
d0f135d1685,-12.089283,-77.022844
48b7d7c8022,-12.101668,-77.019722
12d4bf6070d,-12.085884,-77.035489
abb11f67873,-12.168359,-76.992998
6141cfe3170,-12.105989,-77.032166
52cbb44a231,-12.105989,-77.032166
7e3d2aeec23,-12.105989,-77.032166
803980d7fc9,-12.07571,-76.98951
e23614050cd,-12.068534,-77.014732
fdcff27aa1f,-12.068534,-77.014732
44a8afb9ca4,-12.068534,-77.014732
281d4f224b2,-12.07571,-76.98951
a91c9b7e56c,-12.068534,-77.014732
f4bb14924b5,-12.088608,-77.070492
617c4ed9424,-12.069103,-77.078236
2a4cc0c6339,-12.087877,-77.070256
e33b36d42d3,-11.989538,-77.059045
12d86a74207,-12.09576,-76.948997
d714a55cd10,-12.099843,-77.060318
f10742fe95b,-12.129047,-77.036232
1d90b5f1f60,-12.115957,-77.036552
47958848227,-12.09576,-76.948997
4749cc5e60a,-12.091776,-76.97184
b6c0f98ce2e,-12.09576,-76.948997
25ddde278c9,-12.129047,-77.036232
f031cc78ed9,-12.09576,-76.948997
3922e0603b7,-12.09576,-76.948997
ec99389488b,-12.119449,-77.030045
533d5f9d9be,-12.09576,-76.948997
62a6ed60a50,-12.13189,-77.025703
5e38a1b6a2e,-12.099843,-77.060318
e0a38c28d60,-12.09576,-76.948997
e205a445f54,-12.09576,-76.948997
260d2b50ea5,-12.13189,-77.025703
bc0e171183b,-12.09576,-76.948997
6c10d06ac02,-12.13189,-77.025703
5026f175483,-12.09576,-76.948997
835c9ee6691,-12.13189,-77.025703
7485060bfcf,-12.129813,-76.981408
90314d59c36,-12.129232,-76.983316
353316ea6b0,-12.129813,-76.981408
201282d9dfe,-12.09421,-77.02113
7d8eb5d9415,-12.09398,-77.02081
f370ae6b6bd,-12.11587,-76.97684
7c4679c94d7,-12.09421,-77.02113
1c27fb7d77c,-12.09421,-77.02113
aa896808499,-12.11587,-76.97684
eb60f38dfb6,-12.168479,-76.989232
10a466649c6,-12.168443,-76.989267
d1e10477ebe,-12.168463,-76.989215
04ecb4a0580,-12.168472,-76.989266
930cfd5abe5,-12.088668,-76.962934
632eba74ec8,-12.088714,-76.962882
4d7af722705,-12.088589,-76.962843
9b5665ee2b3,-12.088587,-76.962974
4e0000f531f,-12.088714,-76.962882
9e7bbd0a116,-12.088586,-76.963014
4afa5f54c12,-11.94905,-77.053772
1275c03178d,-11.94905,-77.053772
28f8e683b45,-11.94905,-77.053772
9c4ab833851,-11.94905,-77.053772
635d9881eb4,-11.94905,-77.053772
61ace065249,-12.129236,-77.031039
a3969e48ef8,-11.953839,-77.045337
ce42f8ad773,-12.040095,-76.994646
dcf2d498277,-12.089649,-77.004051
a5ffc379484,-12.095427,-76.995102
f203dea43d7,-12.095427,-76.995102
b0ae86c5124,-12.059321,-77.094315
b1727607f4e,-12.090268,-77.028485
40adefbf1c8,-12.090268,-77.028485
7f3233b6e47,-12.079485,-77.028863
3d5cdb62e1f,-12.099652,-76.980518
cc41f6ca3ab,-12.090268,-77.028485
77b519b2c49,-12.092723,-77.008965
ae0ac3941ff,-12.079485,-77.028863
b488a1ba4e2,-12.059321,-77.094315
2b153fc7502,-12.059321,-77.094315
10f878b6049,-12.059321,-77.094315
fe5c9a795e6,-12.090268,-77.028485
9637bea5374,-12.106755,-76.965779
7760105ed54,-12.059321,-77.094315
bc25252bcac,-12.059321,-77.094315
ed3667ac64e,-12.059321,-77.094315
c61a034451d,-12.086572,-77.08576
abf44ef0323,-12.086572,-77.08576
c82c7a4a7f5,-12.086572,-77.08576
a897374c4ff,-12.086572,-77.08576
fa5a4090c07,-12.086572,-77.08576
6f476af73b8,-12.086572,-77.08576
68956d77721,-12.086572,-77.08576
6c477a72264,-12.07317,-76.977295
10d51545a52,-12.07317,-76.977295
aa442c3af17,-12.085528,-76.973526
e44c107381c,-12.07317,-76.977295
f8564e2d526,-12.073931,-76.976723
914ae5aca15,-12.098992,-77.033638
bc0a608d09c,-12.07317,-76.977295
7d0dd32928e,-12.07317,-76.977295
04775cbc314,-12.085528,-76.973526
a80f0e794ed,-12.07317,-76.977295
c8d909fdcaa,-12.07317,-76.977295
878f7d184ec,-12.091944,-77.024254
f70160d9c09,-12.06743,-77.044411
cef5c11144a,-12.140915,-77.022049
ca9cbd8a4cc,-12.140198,-77.022156
b0546a5973c,-12.140915,-77.022049
2f099a07677,-12.035138,-77.091614
8b05759ba50,-12.140578,-77.022156
00b15208774,-12.030643,-77.089943
0eb29c8026c,-12.035138,-77.091614
0630c936db7,-12.140915,-77.022049
556fcfde99d,-12.140915,-77.022049
edd602a8b92,-12.035138,-77.091614
985e9ffb696,-11.992141,-77.060776
3a4d8430a97,-12.048236,-76.971558
d22baa67483,-12.048317,-76.971733
10f8614b8c8,-11.966527,-77.070969
f31492c44e1,-11.992141,-77.060776
7ac5c42a2a6,-12.084332,-77.059883
41c43b9d18a,-12.084332,-77.059883
5eb45f2d399,-12.083887,-76.974892
b2d59132b69,-12.084332,-77.059883
6c859904283,-12.09018,-77.079608
aa7bc3974cd,-12.09018,-77.079608
c15854eb7ec,-12.1157,-76.998971
3cd7b63b7f5,-12.112734,-77.022438
faa0f91ba6b,-12.145769,-77.004662
ac362bec298,-12.08373,-76.931649
e50c75a5505,-12.131841,-77.029564
fdb99da3eff,-12.029111,-76.962273
1b14852723d,-12.109903,-76.974152
9a46f7344fb,-12.081851,-77.0569
1a90fc0bcc5,-12.091753,-77.080902
2abf206dca6,-12.110391,-76.976723
31f4457386e,-12.112474,-76.936211
16aba12e220,-12.110298,-76.976692
76528e4e6e6,-12.081851,-77.0569
0093d7655d1,-12.081851,-77.0569
4334a414261,-12.091753,-77.080902
f43f4dbff65,-12.081851,-77.0569
def45be63d5,-12.150805,-76.980675
f8b7ca97505,-12.118897,-77.028818
4563a3effa4,-12.160927,-76.995193
dca590df42a,-12.143214,-77.015648
aeddeabab0d,-12.065843,-77.035202
f7690750693,-12.125842,-77.031639
13c10eb6cc8,-12.138593,-76.978494
1c2136c019b,-12.138593,-76.978494
e7ad7a72f47,-12.0524,-77.037071
9580c006200,-12.052384,-77.037025
194c70de902,-12.007583,-77.056581
ef7555af255,-11.925511,-77.046234
198a15940bb,-12.087178,-77.034103
110325af872,-12.102921,-77.030638
6089394229f,-12.102921,-77.030638
6df72240e45,-12.143503,-76.99678
ad500ca0283,-12.102921,-77.030638
